23.6,1.1
23.7,0.4
23.9,1.6
23.7,1.8
23.1,2.3
23.1,1.6
22.6,2.1
22.4,1.8
22.3,2.5
21.9,4.4
22.7,4.6
23.6,3.6
23.1,1.5
23.1,0.6
23.2,0.5
22.6,0.4
22.1,1.5
22.9,1.0
23.5,1.5
25.3,2.3
25.8,2.7
24.9,3.5
24.4,4.6
24.3,2.0
0,0
23.8,0.9
23.5,1.5
23.3,2.0
23.2,1.3
23.4,1.1
23.8,0.6
23.3,1.2
22.9,0.7
22.8,0.5
22.2,1.1
21.6,0.4
22.2,0.7
24.2,0.7
25.7,1.2
27.2,1.9
28.1,2.0
27.6,2.2
27.7,3.1
27.1,4.9
27.2,3.3
26.1,3.3
26.0,2.5
25.1,2.2
24.8,2.2
24.8,3.1
24.8,2.2
24.5,2.9
24.3,2.5
24.1,2.6
24.1,2.5
23.6,2.6
23.3,2.7
23.5,2.4
23.1,2.9
23.0,2.1
23.2,3.2
24.6,3.1
25.7,3.6
26.6,4.7
27.9,4.5
27.9,4.5
28.7,4.3
29.7,5.6
30.0,5.0
28.1,4.4
27.5,3.6
26.3,3.5
25.9,4.4
25.5,5.3
25.1,4.6
24.8,3.4
24.7,5.0
24.6,4.7
24.3,3.9
24.3,4.5
24.5,3.7
24.7,3.5
24.7,3.4
24.7,3.0
25.4,2.8
26.4,4.2
27.9,4.7
28.9,5.0
29.9,6.9
30.5,6.7
30.8,6.7
30.8,6.0
31.0,5.9
30.1,5.8
29.2,5.5
28.1,4.2
27.3,5.3
26.8,4.2
26.3,4.0
26.0,5.4
25.8,4.6
25.6,4.7
25.3,4.6
25.2,5.4
25.5,4.7
25.6,4.4
25.7,3.6
25.5,2.9
25.8,3.1
26.3,3.2
26.4,2.2
26.5,2.5
27.5,2.9
26.1,3.5
23.3,2.4
24.5,0.9
25.6,2.9
25.5,0.7
25.6,1.2
22.8,2.7
22.2,0.8
0,0
22.7,2.6
19.8,2.2
18.3,2.8
18.0,2.6
17.8,2.3
17.8,3.1
17.7,4.1
18.0,2.1
17.7,3.2
17.5,3.7
17.5,4.5
18.4,2.5
20.9,3.7
19.0,3.8
19.1,4.5
18.6,5.7
18.8,4.4
18.3,4.6
18.1,4.4
18.5,4.0
18.4,3.2
17.5,4.6
17.2,3.5
0,0
16.6,4.0
16.2,6.7
15.4,4.4
15.3,3.1
15.4,2.9
15.2,2.8
15.3,2.8
15.1,3.9
15.6,2.8
15.4,3.0
15.6,2.5
16.4,1.7
17.3,1.1
18.1,1.3
19.7,0.8
21.2,1.7
21.0,1.7
20.3,2.9
19.1,1.7
18.7,1.5
18.5,1.5
19.0,1.0
19.4,0.1
19.0,2.3
18.6,2.0
18.7,1.5
0,0
19.3,0.1
19.6,0.6
19.7,0.0
19.7,0.7
19.6,0.3
19.7,1.2
19.6,1.9
20.0,2.1
0,0
22.4,1.7
23.5,2.4
23.9,2.1
24.6,2.5
25.6,2.1
25.9,2.6
26.2,1.7
25.8,1.5
25.2,1.4
24.1,1.7
23.4,1.9
23.1,1.3
23.1,0.7
23.1,1.0
23.4,0.7
22.4,1.7
22.4,1.6
22.2,0.8
21.8,1.0
22.1,1.0
22.4,0.9
22.3,0.6
22.2,0.1
23.4,1.0
24.3,0.8
25.5,2.2
26.7,2.4
26.8,3.3
27.3,2.0
27.2,2.7
27.0,3.1
25.9,1.9
26.3,1.0
25.5,2.0
24.9,1.6
24.8,1.8
25.0,0.8
24.6,0.9
24.9,0.0
24.7,0.8
23.9,1.4
23.7,1.3
24.1,0.2
24.1,1.0
24.0,1.2
24.4,0.0
23.7,1.5
25.7,0.6
0,0
28.1,1.4
28.4,1.1
28.3,3.3
28.2,2.4
28.1,2.8
28.0,2.0
27.0,2.7
27.2,2.5
25.9,1.7
25.5,1.5
25.4,0.8
25.2,0.4
25.2,1.4
25.2,2.5
24.5,2.5
24.1,3.2
23.9,2.6
23.9,1.8
23.9,2.7
24.1,1.2
23.7,1.1
24.5,1.7
25.8,3.4
26.8,3.7
27.9,5.1
29.3,4.9
30.3,3.2
30.3,3.9
30.2,3.8
29.9,4.5
29.8,4.6
28.9,2.5
27.8,2.7
26.2,3.7
26.3,3.1
26.1,3.5
26.0,3.8
26.0,3.0
25.7,4.1
25.4,3.7
25.2,3.0
25.0,4.6
25.0,3.7
24.9,3.5
24.3,4.5
24.4,3.9
25.4,3.5
26.8,3.4
27.9,3.5
28.4,3.7
29.2,4.0
28.8,3.9
28.8,3.9
29.0,3.1
27.0,4.5
26.8,3.6
26.6,3.8
26.7,3.3
26.3,3.1
26.4,3.0
25.9,2.5
25.7,3.2
25.2,2.7
24.7,2.2
24.5,2.4
24.4,2.8
24.4,2.1
24.3,2.3
24.1,2.3
24.8,2.1
25.8,2.6
27.5,3.5
28.3,3.1
29.5,3.5
30.3,3.1
29.5,4.0
28.1,5.6
27.4,5.5
27.5,5.9
26.9,3.4
26.2,1.4
25.6,1.7
25.3,1.7
24.8,2.7
23.7,2.6
23.2,2.6
23.6,1.7
23.8,1.7
24.1,1.2
24.4,0.8
24.6,0.7
24.2,0.8
23.9,1.8
24.6,2.2
26.4,1.8
26.7,1.5
26.2,2.4
25.8,2.0
25.9,0.6
25.8,2.2
27.8,3.0
27.9,3.2
28.5,3.6
27.4,2.7
27.1,3.4
26.4,3.7
26.1,3.9
25.8,3.5
25.7,3.8
25.3,3.3
25.0,3.1
24.7,3.4
24.3,3.6
23.8,2.8
23.9,2.6
23.9,1.8
23.6,2.8
25.0,3.4
26.0,4.1
27.5,4.2
28.3,4.5
27.9,4.3
28.3,3.3
29.2,4.0
29.4,4.6
28.5,2.9
26.8,4.9
26.4,1.1
26.1,3.3
25.7,3.6
24.2,3.7
23.1,4.0
20.6,4.5
19.9,4.8
20.6,2.2
19.8,2.5
18.4,4.5
18.3,5.3
17.9,6.0
17.2,6.9
17.1,4.9
17.3,5.4
17.5,4.4
17.6,5.9
18.1,4.7
18.6,3.9
18.4,4.9
18.8,3.7
18.7,4.5
17.5,4.5
17.2,3.8
16.8,3.4
16.7,3.9
16.5,3.9
16.8,2.5
16.9,2.0
17.1,1.5
17.2,2.0
17.1,1.4
16.9,2.0
17.2,2.5
16.9,2.3
17.6,1.0
17.9,1.1
17.1,2.2
17.5,0.7
19.8,0.2
20.8,1.7
22.2,1.2
23.5,1.4
24.6,1.5
24.1,1.9
23.4,2.6
0,0
22.1,4.3
21.8,2.5
21.4,2.0
20.4,1.8
20.2,0.5
20.3,2.0
20.9,2.9
20.5,1.8
20.0,1.3
20.4,0.8
20.7,1.3
20.4,1.0
20.6,1.8
20.3,1.8
20.2,1.1
20.4,0.8
20.8,1.6
21.7,1.3
22.4,0.4
22.6,1.1
22.6,1.3
24.7,0.8
25.8,0.7
25.3,1.4
25.4,1.8
24.5,2.6
23.5,2.7
22.4,2.0
22.0,0.9
22.2,1.3
22.3,1.8
22.3,1.4
22.4,1.3
22.4,0.0
22.6,0.0
22.1,0.9
22.2,0.7
22.2,0.6
22.0,1.0
22.6,1.0
23.4,1.4
23.8,1.6
24.6,1.4
25.1,1.2
25.4,2.4
25.3,2.7
0,0
23.5,3.2
23.1,2.9
23.2,2.1
23.6,1.0
23.5,2.1
23.3,1.9
23.7,2.3
24.3,0.8
24.1,0.0
24.0,1.3
23.8,0.1
23.6,0.8
23.3,2.2
23.3,1.3
23.4,2.7
23.4,2.6
23.7,2.5
24.5,2.1
26.1,1.9
26.4,2.4
26.7,1.7
27.9,2.3
28.4,3.8
29.1,3.9
28.9,4.5
28.8,2.4
28.1,4.9
26.7,2.7
24.2,4.5
22.7,4.6
22.7,1.4
21.8,4.0
21.2,3.1
20.8,4.2
20.6,4.8
20.3,3.5
20.6,2.3
0,0
19.3,2.1
19.2,2.2
18.8,3.0
18.9,4.0
18.6,6.0
18.3,5.9
18.6,5.1
18.6,4.5
17.4,5.9
16.6,5.3
16.0,5.0
15.5,5.6
15.4,6.4
15.3,5.8
15.5,5.3
14.7,6.7
15.4,3.5
15.2,3.1
15.1,3.9
15.3,4.3
15.0,3.4
14.8,3.8
15.4,5.1
15.5,5.6
15.7,6.3
16.3,4.5
17.7,5.2
18.9,4.6
19.8,5.1
21.1,4.9
21.8,3.3
22.7,4.1
23.1,4.2
22.8,5.6
23.2,4.2
22.7,5.0
21.9,4.0
20.9,4.2
19.7,4.2
18.9,4.3
18.3,3.4
17.9,2.3
18.0,1.5
18.3,1.2
18.8,2.1
18.1,1.9
17.8,3.0
18.1,2.2
17.7,0.6
17.8,1.5
18.5,1.7
21.6,0.8
23.1,1.3
23.4,2.5
24.8,1.4
25.4,2.4
25.2,3.3
25.2,3.7
25.1,3.9
24.7,3.4
24.1,3.5
22.6,3.3
21.8,2.0
21.3,2.1
21.0,1.2
21.9,0.3
21.5,0.3
20.9,1.5
20.8,1.4
20.0,0.2
19.8,0.2
19.2,0.2
0,0
19.2,0.6
20.7,0.7
23.2,1.0
24.8,0.9
25.3,1.9
25.5,1.1
25.8,3.5
25.6,3.3
25.6,2.9
25.7,1.9
26.1,2.0
25.5,1.4
24.9,1.6
24.0,1.1
23.1,0.7
23.3,0.0
23.3,0.3
22.7,0.1
22.1,1.8
